other,BPOINT_1694,6782
other,CCTXN733412,10229
other,CCTXN704486,4021
other,BPOINT_4536,9565
other,BPOINT_11103,1996
other,CCTXN1204047,4095
other,BPOINT_903,13936
other,BPOINT_13073,11139
other,BPOINT_11509,8920
other,BPOINT_74725,1324
other,MMO_FAV_S_394,9049
other,BPOINT_3006,8513
other,BPOINT_33731,6994
other,BPOINT_9625,8194
other,BPOINT_2293,9632
other,CCTXN1342109,13590
other,CCTXN668228,13012
other,BPOINT_12981,5484
other,BPOINT_9736,11670
other,CCTXN359684,10983
other,BPOINT_19819,3414
other,BPOINT_66364,4106
other,BPOINT_51158,2007
other,BPOINT_12077,8236
other,MMO_FAV_S_120,5080
other,BPOINT_11926,15002
other,CCTXN614608,2727
other,BPOINT_6900,9050
other,BPOINT_5919,1336
other,BPOINT_2571,13033
other,MMO_FAV_S_542,12323
other,BPOINT_7220,2052
other,CCTXN1699527,11682
other,CCTXN298942,14450
other,BPOINT_10522,8941
other,BPOINT_69426,11002
other,CCTXN1557052,8942
other,BPOINT_42341,13097
other,BPOINT_10511,701
other,MMO_FAV_S_1242,11689
other,CCTXN1757869,10277
other,BPOINT_12296,10134
other,BPOINT_6824,5501
other,BPOINT_4849,4839
other,BPOINT_6103,1348
other,CCTXN914274,5502
other,BPOINT_11202,4936
other,CCTXN492488,1352
other,MMO_FAV_S_595,5507
other,CCTXN285556,2747
other,CCTXN1335625,9850
other,BPOINT_727,7021
other,BPOINT_11014,2749
other,BPOINT_343,9045
other,BPOINT_3780,15132
other,BPOINT_4603,2031
product,A08_75_201606,6908
other,BPOINT_34922,13050
other,BPOINT_34571,2037
other,CCTXN1458473,8303
other,BPOINT_8103,14654
other,BPOINT_34818,4849
other,BPOINT_19187,13056
other,CCTXN97947,9673
other,BPOINT_37607,5328
other,BPOINT_9436,3625
other,BPOINT_2232,4853
other,CCTXN1702906,8449
other,BPOINT_2365,5099
other,CCTXN664503,635
other,CCTXN1309383,10350
other,CCTXN754797,9684
other,BPOINT_12974,6924
other,BPOINT_12425,10284
other,MMO_FAV_S_755,8270
other,CCTXN1758767,4381
other,MMO_FAV_S_239,4404
other,MMO_FAV_S_1045,9537
other,BPOINT_6754,4157
other,BPOINT_35875,10359
other,BPOINT_35391,1382
other,BPOINT_6869,8533
other,BPOINT_4174,11111
other,BPOINT_19265,6761
other,BPOINT_13072,9251
other,CCTXN278807,4870
other,CCTXN1703064,6223
other,CCTXN1266486,14494
other,BPOINT_5937,15159
other,CCTXN1084960,8253
other,CCTXN1437876,11041
other,CCTXN1622259,13081
other,BPOINT_11993,9526
other,BPOINT_1428,226
other,BPOINT_1531,9677
other,BPOINT_34553,3063
other,BPOINT_3586,6941
other,BPOINT_3981,3476
other,CCTXN773726,2073
other,BPOINT_11518,11799
other,BPOINT_425,2440
other,BPOINT_11523,9000
other,BPOINT_11791,11048
other,BPOINT_9694,12304
other,CCTXN1472822,5555
other,BPOINT_4076,663
other,CCTXN1759776,5557
other,BPOINT_5100,13650
other,CCTXN912545,14506
other,CCTXN1520922,6069
other,BPOINT_1905,3487
other,BPOINT_2912,6952
product,A02_32_201606,3488
other,CCTXN1544950,6666
other,BPOINT_34713,670
other,BPOINT_7183,4572
other,BPOINT_7163,7227
other,BPOINT_7269,2801
other,CCTXN1722834,673
other,CCTXN1624566,3878
other,CCTXN222548,14794
other,BPOINT_19150,3534
other,CCTXN408481,11060
other,CCTXN1115032,14126
other,CCTXN322777,677
other,CCTXN1753569,2807
other,BPOINT_51622,14521
other,BPOINT_7724,12135
other,BPOINT_35836,13539
other,MMO_FAV_S_582,9436
other,BPOINT_75937,1408
other,BPOINT_51240,2095
other,CCTXN280250,13217
other,BPOINT_35685,4202
other,BPOINT_6731,7510
other,BPOINT_35580,3944
product,A03_9_201606,7639
other,CCTXN907271,474
other,MMO_FAV_S_1257,13118
other,BPOINT_10301,15193
other,MMO_FAV_S_725,11344
other,BPOINT_4680,1415
other,MMO_FAV_S_619,9044
other,BPOINT_47021,6235
other,BPOINT_6911,7332
other,BPOINT_41897,12223
other,CCTXN825928,5865
other,CCTXN401032,2113
other,BPOINT_51449,14744
other,MMO_FAV_S_1127,8654
other,CCTXN829116,13864
other,BPOINT_36412,9031
other,BPOINT_11900,1426
other,BPOINT_11802,3516
other,BPOINT_6389,1428
other,CCTXN1677786,2618
other,MMO_FAV_S_12,709
other,BPOINT_1257,11508
other,CCTXN789855,11776
other,BPOINT_11730,10405
other,BPOINT_41642,12420
other,BPOINT_11743,11780
other,BPOINT_10554,10987
other,CCTXN918470,11095
other,BPOINT_5986,9180
other,BPOINT_3710,9043
other,BPOINT_1406,6279
other,BPOINT_34658,12765
other,BPOINT_34491,2837
other,CCTXN1574767,9048
other,MMO_FAV_S_937,12425
other,BPOINT_9077,1837
other,BPOINT_34510,9631
other,BPOINT_20105,4932
other,CCTXN1660901,2130
other,CCTXN1676523,6998
other,CCTXN731906,9053
other,BPOINT_12892,7669
other,BPOINT_2156,8349
other,BPOINT_2032,726
other,BPOINT_1524,13891
other,BPOINT_244,12654
other,CCTXN1123322,11109
other,BPOINT_11751,10558
other,CCTXN680409,15222
product,A02_53_201606,14990
other,CCTXN85182,7004
other,BPOINT_47035,12436
other,BPOINT_2583,1446
other,CCTXN364178,6533
other,MMO_FAV_S_430,2575
other,CCTXN1564333,8422
other,BPOINT_51218,5567
other,CCTXN424597,11117
other,BPOINT_35529,4947
other,CCTXN1621924,11807
other,BPOINT_10252,10428
other,MMO_FAV_S_1028,8396
other,CCTXN1696400,4243
other,CCTXN1695805,12448
other,CCTXN1389214,2862
other,BPOINT_6191,717
other,MMO_FAV_S_1280,9051
other,CCTXN1502747,14673
other,BPOINT_6344,3551
other,BPOINT_42309,9074
other,BPOINT_6596,9594
other,BPOINT_1026,13915
other,CCTXN1575166,7020
other,CCTXN1757450,1464
other,BPOINT_4679,6304
other,BPOINT_10823,8372
other,BPOINT_4872,4
other,CCTXN1023253,13176
other,CCTXN1659563,12898
other,MMO_FAV_S_45,8375
other,CCTXN1143201,753
other,CCTXN243038,11128
other,BPOINT_15,4963
other,BPOINT_4217,2162
other,MMO_FAV_S_1182,13444
other,CCTXN495930,13924
other,BPOINT_35818,9272
other,BPOINT_2739,4261
other,WEB_329,11885
other,BPOINT_9631,5641
other,BPOINT_11236,10781
other,BPOINT_34915,9789
other,MMO_FAV_S_377,13458
other,BPOINT_3933,5408
other,BPOINT_35914,19
other,CCTXN1437657,9793
other,BPOINT_19371,11832
other,BPOINT_82927,4270
other,MMO_FAV_S_645,765
other,BPOINT_707,7682
other,BPOINT_2625,11141
other,CCTXN1220088,10177
other,BPOINT_51083,4980
other,CCTXN1601924,25
other,CCTXN1085677,10453
other,BPOINT_7078,13868
other,BPOINT_4192,10454
other,BPOINT_47054,26
other,BPOINT_35577,2177
other,BPOINT_7865,8122
other,CCTXN1174745,2897
other,BPOINT_10697,2180
other,CCTXN190792,12482
other,CCTXN1724956,7720
other,BPOINT_42457,1657
other,BPOINT_7833,10226
other,BPOINT_13017,8426
other,BPOINT_41886,5164
other,MMO_FAV_S_1236,782
other,BPOINT_36115,8404
other,CCTXN868264,1496
other,BPOINT_6945,4996
other,CCTXN787095,13920
other,CCTXN1657285,10467
other,BPOINT_6113,46
other,BPOINT_46974,12921
other,CCTXN1428139,11844
other,BPOINT_81214,1503
other,CCTXN1227247,13955
other,BPOINT_11090,2400
other,BPOINT_1232,13220
other,BPOINT_3074,790
other,CCTXN1556316,49
other,BPOINT_3732,11551
other,BPOINT_735,6747
other,BPOINT_6205,11167
other,BPOINT_8077,14988
other,CCTXN1280548,9363
other,CCTXN324812,4305
other,BPOINT_2443,7612
other,BPOINT_1708,797
other,BPOINT_34687,649
other,BPOINT_20033,12922
other,BPOINT_37922,7998
product,A02_69_201608,12497
other,CCTXN395978,10479
other,CCTXN271240,58
other,BPOINT_6490,12852
other,BPOINT_19199,2205
other,BPOINT_19220,8710
other,BPOINT_440,12474
other,BPOINT_2632,2925
other,BPOINT_1246,12688
other,BPOINT_12450,4314
other,CCTXN96832,2210
other,BPOINT_2278,145
other,MMO_FAV_S_910,11497
other,BPOINT_20092,10489
other,BPOINT_6688,5021
other,CCTXN1202820,65
other,BPOINT_4949,1239
other,BPOINT_19935,9147
other,BPOINT_6607,8767
other,BPOINT_19418,14632
other,CCTXN1619442,13971
other,BPOINT_51232,6378
other,BPOINT_42418,9472
other,BPOINT_6179,6015
other,BPOINT_51223,13170
other,BPOINT_6251,1154
other,BPOINT_35512,2933
other,CCTXN1162159,4887
other,CCTXN1752276,7754
other,BPOINT_3497,14369
other,CCTXN614826,3963
other,BPOINT_10499,2578
other,BPOINT_35684,5872
other,CCTXN1557480,815
other,CCTXN209615,7928
other,MMO_FAV_S_1043,13628
other,CCTXN747538,2939
other,BPOINT_42499,11198
other,BPOINT_33531,2230
other,CCTXN1666329,5637
other,BPOINT_41917,4330
other,BPOINT_41844,9162
other,BPOINT_8058,80
other,BPOINT_50462,10674
other,BPOINT_41768,8457
other,BPOINT_46710,11755
other,BPOINT_18634,7095
other,BPOINT_12180,11133
other,CCTXN819376,9847
other,BPOINT_51465,1194
product,A12_3_201606,1549
other,BPOINT_4257,15141
other,BPOINT_11787,8620
other,BPOINT_46924,13262
other,BPOINT_1700,8158
other,BPOINT_11531,3644
other,BPOINT_11136,10290
other,CCTXN761978,1552
other,BPOINT_4060,2247
other,CCTXN1279462,501
other,BPOINT_37615,13999
other,BPOINT_1492,10524
other,CCTXN1617884,8467
other,CCTXN912936,8468
other,CCTXN653532,11220
other,BPOINT_7839,14021
other,BPOINT_10853,15040
other,BPOINT_51578,11225
other,BPOINT_19364,4133
other,BPOINT_41706,503
other,CCTXN1619789,8475
other,CCTXN1170143,2963
other,BPOINT_34558,844
other,CCTXN1151380,14012
other,BPOINT_4198,10874
other,BPOINT_35988,13679
other,BPOINT_2511,666
other,BPOINT_35935,3656
other,CCTXN916670,3663
other,MMO_FAV_S_626,1680
other,CCTXN1085944,7116
other,CCTXN1700001,12551
other,CCTXN273237,5727
other,BPOINT_13020,9870
other,BPOINT_51108,15207
other,CCTXN944223,8829
other,BPOINT_35720,2268
other,BPOINT_35459,14022
other,BPOINT_46990,11137
other,BPOINT_1328,13290
other,MMO_FAV_S_1314,14024
other,BPOINT_4189,11911
other,CCTXN888492,14683
other,BPOINT_7884,12697
product,A08_2_201606,4269
other,CCTXN435483,13295
other,MMO_FAV_S_727,14221
other,CCTXN617118,9880
other,CCTXN864656,2282
other,BPOINT_5323,2985
other,BPOINT_46426,7131
other,BPOINT_4579,8999
other,BPOINT_18673,10448
other,BPOINT_683,2195
other,BPOINT_48,6438
other,BPOINT_11193,13302
other,BPOINT_36437,13892
other,CCTXN1427984,12529
other,BPOINT_11844,11250
other,BPOINT_50635,5088
other,CCTXN1150604,9892
other,BPOINT_3057,139
other,CCTXN1084513,876
other,BPOINT_11618,3587
other,BPOINT_71484,4347
other,CCTXN1239335,5092
other,BPOINT_949,1603
other,BPOINT_11299,1573
other,BPOINT_2270,7480
other,BPOINT_9488,7142
other,CCTXN427370,9220
other,BPOINT_2247,1608
other,BPOINT_18944,5756
other,BPOINT_8630,7146
other,CCTXN487294,5757
other,CCTXN1731729,13571
other,BPOINT_4231,6450
other,BPOINT_7094,1416
other,BPOINT_2124,3004
other,BPOINT_7197,12055
other,BPOINT_12949,2305
product,A08_36_201606,4405
other,BPOINT_2135,4406
other,MMO_FAV_S_245,2308
other,BPOINT_42268,159
other,CCTXN1244453,10247
other,BPOINT_35963,14053
other,CCTXN1158015,9958
other,CCTXN50111,3751
other,MMO_FAV_S_529,7143
other,BPOINT_10903,11946
other,CCTXN734552,8863
other,CCTXN1423908,5835
other,CCTXN98016,14721
other,BPOINT_51169,3388
other,BPOINT_6353,14541
other,BPOINT_33668,166
other,BPOINT_35537,14722
other,BPOINT_41877,10584
other,BPOINT_42018,6744
other,CCTXN1125615,8864
other,BPOINT_1188,9239
other,CCTXN1441106,12739
other,CCTXN235266,5776
other,CCTXN396968,5123
other,BPOINT_3595,2429
other,BPOINT_50678,9925
other,BPOINT_1030,9245
other,BPOINT_1785,7172
other,CCTXN678039,5246
other,BPOINT_1064,1936
other,CCTXN1549582,10928
other,BPOINT_3392,8674
other,BPOINT_605,2732
other,BPOINT_37395,10596
other,BPOINT_4838,7267
other,CCTXN328817,9250
other,MMO_FAV_S_43,7323
other,BPOINT_9568,5133
other,BPOINT_34934,9330
other,BPOINT_9593,6468
other,CCTXN915713,12794
other,CCTXN1468747,3028
other,CCTXN1576889,10765
other,CCTXN84511,7187
other,BPOINT_4173,9934
other,BPOINT_4958,3912
other,BPOINT_12093,3921
other,CCTXN1143388,14746
other,MMO_FAV_S_288,4441
other,BPOINT_35776,7194
other,BPOINT_59172,1646
other,CCTXN1409654,6004
other,CCTXN179935,4444
other,BPOINT_51591,14750
other,CCTXN1132142,14751
other,CCTXN626296,5139
other,MMO_FAV_S_566,14753
other,BPOINT_7204,5805
other,BPOINT_2784,5806
other,CCTXN1471978,13942
other,BPOINT_75822,4452
product,A12_28_201606,5810
other,CCTXN1729775,3740
other,BPOINT_35462,12627
other,CCTXN1151772,2356
other,BPOINT_25537,4455
other,BPOINT_10742,1658
other,CCTXN664390,9876
other,CCTXN1699957,7876
other,CCTXN804819,5819
other,CCTXN642759,2363
other,CCTXN1172574,11622
other,BPOINT_6200,7878
other,CCTXN496506,1664
other,CCTXN493208,12634
other,CCTXN812604,9585
other,BPOINT_2254,7177
other,BPOINT_10505,14769
other,BPOINT_6844,15059
other,BPOINT_11958,12641
other,BPOINT_3570,8899
other,CCTXN285070,4916
other,CCTXN1321186,12010
other,BPOINT_11632,3755
other,BPOINT_46995,7889
other,CCTXN1694793,12948
other,BPOINT_11623,5166
other,BPOINT_4915,5832
other,BPOINT_15980,10629
other,BPOINT_37886,4475
other,BPOINT_15739,2377
other,BPOINT_3774,11329
other,CCTXN610675,2379
other,BPOINT_1874,1347
other,BPOINT_10159,3356
other,CCTXN21713,9283
other,BPOINT_2898,5837
other,BPOINT_9965,8964
other,BPOINT_20130,220
other,BPOINT_34807,11767
other,BPOINT_7173,4159
other,CCTXN1544472,8589
other,BPOINT_2113,5841
other,BPOINT_12954,10640
other,BPOINT_12140,5843
other,CCTXN1281191,11626
other,BPOINT_2958,6525
other,BPOINT_36071,13411
other,BPOINT_6488,964
other,CCTXN1284451,5847
other,CCTXN642707,12965
other,BPOINT_10925,9299
other,CCTXN1122137,12670
other,BPOINT_51331,3777
other,CCTXN1700240,6532
other,MMO_FAV_S_354,3538
other,MMO_FAV_S_199,15064
other,CCTXN1395073,1168
other,BPOINT_6575,5858
other,CCTXN1729181,5859
other,BPOINT_35610,6303
other,BPOINT_5401,11819
other,BPOINT_65879,15049
other,BPOINT_35540,13705
other,CCTXN283236,5643
other,MMO_FAV_S_1166,7706
other,BPOINT_13068,30
other,CCTXN275310,14537
other,BPOINT_6371,7241
other,BPOINT_34534,8180
other,BPOINT_41854,2108
other,BPOINT_1011,13090
other,BPOINT_46583,249
other,BPOINT_8606,7927
other,BPOINT_2556,989
other,BPOINT_15635,9993
other,CCTXN829983,5199
other,MMO_FAV_S_1240,14552
other,BPOINT_1558,255
other,BPOINT_19924,14766
other,BPOINT_46419,1707
other,BPOINT_11102,9191
other,BPOINT_10844,10675
other,BPOINT_15886,11238
other,CCTXN760538,3812
other,CCTXN829332,14840
other,BPOINT_11508,6559
other,BPOINT_9622,3110
other,BPOINT_2290,4407
other,CCTXN1,264
other,CCTXN1096903,1003
other,BPOINT_9990,14161
other,BPOINT_4899,9345
other,CCTXN251615,12959
other,BPOINT_19818,10602
other,BPOINT_34904,13918
other,BPOINT_51159,9331
other,BPOINT_12074,3118
other,BPOINT_5853,8413
other,BPOINT_9930,13029
other,BPOINT_51663,942
other,CCTXN8472,14776
other,CCTXN1704686,12281
other,BPOINT_35992,11332
other,BPOINT_10369,10635
other,BPOINT_19237,3366
other,BPOINT_2613,5176
other,BPOINT_19899,5895
other,BPOINT_15596,14251
other,CCTXN1429302,14170
other,CCTXN787930,8641
other,CCTXN1695367,10026
other,BPOINT_35339,10703
product,A02_42_201610,4537
other,BPOINT_42060,282
other,MMO_FAV_S_1243,3834
other,BPOINT_6988,12723
other,BPOINT_9530,11403
other,BPOINT_2367,12264
other,BPOINT_46664,4540
other,CCTXN1152601,11914
other,CCTXN1340309,9595
other,BPOINT_169,14177
other,CCTXN1395409,4542
other,BPOINT_12443,14395
other,BPOINT_46980,6611
other,CCTXN888408,292
other,BPOINT_41546,4549
other,BPOINT_726,14851
other,BPOINT_596,11414
other,BPOINT_342,6588
other,BPOINT_4602,9352
other,CCTXN1654908,3184
other,BPOINT_3565,12785
other,BPOINT_12032,1969
other,BPOINT_34923,10723
other,CCTXN1617502,12082
other,BPOINT_34570,14858
other,BPOINT_10563,12215
other,BPOINT_34830,4558
other,BPOINT_11569,5919
other,BPOINT_19186,5253
other,CCTXN676408,12085
other,BPOINT_2315,2101
other,BPOINT_2941,5257
other,CCTXN324438,3167
other,CCTXN804435,1751
other,BPOINT_9442,5925
other,MMO_FAV_S_893,7400
other,BPOINT_20111,3958
other,BPOINT_7110,7301
other,CCTXN1731338,8120
other,BPOINT_35885,3857
other,BPOINT_3834,14665
other,BPOINT_12973,1758
other,MMO_FAV_S_756,3049
other,CCTXN1521359,11855
other,BPOINT_35383,3156
other,BPOINT_51458,13490
other,BPOINT_6753,14229
other,BPOINT_35650,3862
other,BPOINT_35392,11438
other,BPOINT_6868,1057
other,BPOINT_19922,4062
other,CCTXN206609,6616
other,BPOINT_889,4138
other,BPOINT_19712,12813
other,CCTXN1020082,8762
other,BPOINT_5934,10070
other,CCTXN186523,6622
other,BPOINT_64950,328
other,CCTXN1234165,2485
other,CCTXN700968,11182
other,BPOINT_33449,14881
other,BPOINT_3581,1508
other,CCTXN21474,6395
other,BPOINT_34905,12111
other,BPOINT_11932,10095
other,CCTXN1759665,7493
other,BPOINT_11522,6893
other,BPOINT_18795,8599
other,BPOINT_4077,13509
product,A03_5_201606,1779
other,BPOINT_51596,14268
other,BPOINT_1904,1074
other,BPOINT_2609,5684
other,CCTXN253705,11723
other,BPOINT_34712,8011
other,BPOINT_6228,10958
other,BPOINT_7182,2505
other,BPOINT_19189,12500
other,BPOINT_23089,8711
other,BPOINT_7178,11472
other,BPOINT_19151,10769
other,BPOINT_9701,7346
other,CCTXN267130,7967
other,CCTXN765216,10774
other,BPOINT_35839,8718
other,BPOINT_586,14693
other,BPOINT_8089,14240
other,CCTXN331369,10780
other,MMO_FAV_S_1082,4554
other,CCTXN787810,14902
other,CCTXN299448,11483
product,A02_16_201608,8489
other,BPOINT_35682,14244
other,BPOINT_8062,1090
other,BPOINT_35583,13929
other,BPOINT_10561,5457
other,MMO_FAV_S_1256,10458
other,BPOINT_10306,10107
other,BPOINT_10952,1093
other,MMO_FAV_S_1283,13475
other,BPOINT_6616,11639
other,CCTXN287146,3200
other,CCTXN1412088,1099
other,BPOINT_3840,368
other,BPOINT_1111,10794
other,BPOINT_42367,10113
other,CCTXN1312858,6387
other,BPOINT_10468,1104
other,BPOINT_41770,12302
other,MMO_FAV_S_1126,1105
other,BPOINT_6478,9867
other,BPOINT_6806,14916
other,CCTXN726695,14917
other,BPOINT_15684,4628
other,BPOINT_3477,11502
other,MMO_FAV_S_13,8039
other,BPOINT_733,10545
other,BPOINT_11731,2529
other,BPOINT_4556,1116
other,CCTXN1308851,10492
other,CCTXN87356,14272
other,BPOINT_3711,1118
other,CCTXN1673194,10125
other,BPOINT_1961,385
other,BPOINT_50303,3704
other,BPOINT_34492,12820
other,BPOINT_1049,3716
other,MMO_FAV_S_938,7592
other,CCTXN1083024,8050
other,BPOINT_34513,4640
other,CCTXN1728080,10815
other,BPOINT_37938,4642
other,BPOINT_11778,4643
other,CCTXN1333610,390
other,BPOINT_2044,12169
other,BPOINT_12893,5331
other,BPOINT_2159,3232
other,CCTXN1551208,14783
other,CCTXN248028,4607
other,CCTXN1459616,12173
other,CCTXN1122361,2543
other,BPOINT_34550,8206
other,BPOINT_4738,13695
other,BPOINT_65444,3941
product,A08_78_201606,8768
other,CCTXN242614,9474
other,BPOINT_5907,405
other,CCTXN211025,1144
other,BPOINT_1252,14864
other,CCTXN772708,5343
other,MMO_FAV_S_1084,12842
other,BPOINT_6190,8068
other,CCTXN907903,11526
other,MMO_FAV_S_1281,6714
other,MMO_FAV_S_873,14007
other,BPOINT_3999,9383
other,CCTXN1564289,12846
other,BPOINT_1027,12107
other,BPOINT_10409,8775
other,BPOINT_11559,14892
other,BPOINT_46624,414
other,MMO_FAV_S_1278,2562
other,MMO_FAV_S_926,15107
other,BPOINT_170,3197
other,CCTXN613287,14572
other,CCTXN187527,14498
other,BPOINT_13081,12196
other,BPOINT_4,11539
other,BPOINT_78244,2569
other,BPOINT_16,380
other,CCTXN18812,1162
other,BPOINT_34669,11514
other,BPOINT_2140,12748
other,CCTXN1239875,8788
other,BPOINT_2738,12189
other,CCTXN865501,14867
other,CCTXN268001,3953
other,BPOINT_956,6151
other,BPOINT_9630,13605
other,CCTXN1163672,13909
other,BPOINT_2987,5362
other,CCTXN181626,6037
other,BPOINT_67904,10173
other,BPOINT_35915,13610
other,BPOINT_56072,12864
other,CCTXN668263,14982
other,BPOINT_19372,7417
other,CCTXN1576669,5365
other,BPOINT_2624,9543
other,BPOINT_2795,14415
other,CCTXN47560,13613
other,BPOINT_51080,439
other,BPOINT_12371,7422
other,CCTXN1124301,14598
other,CCTXN1238910,13736
other,BPOINT_37381,12827
other,BPOINT_6423,10180
other,BPOINT_6729,3977
other,BPOINT_11235,10295
other,BPOINT_6764,8677
other,BPOINT_10698,12875
other,CCTXN1534157,3981
other,BPOINT_34880,3858
other,MMO_FAV_S_154,8861
other,CCTXN1411166,1184
other,CCTXN396927,4694
other,CCTXN14702,6837
other,CCTXN1621870,8809
other,BPOINT_13016,1395
other,BPOINT_6713,12984
other,BPOINT_5303,7431
other,BPOINT_25389,2700
other,BPOINT_10661,11568
other,MMO_FAV_S_1235,11569
other,BPOINT_6853,10870
other,CCTXN775106,6060
other,CCTXN20406,10986
other,BPOINT_6942,587
other,BPOINT_15699,14334
other,BPOINT_994,7437
other,BPOINT_11826,4326
other,BPOINT_33583,14338
other,BPOINT_3733,4146
other,BPOINT_736,1902
other,BPOINT_449,3997
other,BPOINT_35451,6156
other,BPOINT_1890,2604
other,BPOINT_1978,8825
other,MMO_FAV_S_282,10395
other,BPOINT_1447,13649
other,CCTXN406209,9541
other,BPOINT_34959,3486
other,BPOINT_9063,9544
other,MMO_FAV_S_1190,6049
other,BPOINT_1177,8222
other,BPOINT_7069,5403
product,A02_45_201606,6071
other,BPOINT_10827,12904
other,BPOINT_2669,14349
other,BPOINT_19221,6769
other,CCTXN811044,319
other,BPOINT_2633,1217
other,BPOINT_12451,12238
other,BPOINT_12002,6669
other,MMO_FAV_S_911,9761
other,BPOINT_20095,6076
other,BPOINT_19932,4729
other,BPOINT_12906,12914
other,BPOINT_59974,7460
other,BPOINT_6178,4016
other,MMO_FAV_S_695,1917
other,BPOINT_51220,8842
other,BPOINT_51075,13945
other,BPOINT_10799,13155
other,BPOINT_42247,796
other,BPOINT_10150,9563
other,MMO_FAV_S_1298,14630
other,BPOINT_82254,6861
other,BPOINT_42498,4025
other,BPOINT_3830,10910
other,BPOINT_26291,8914
other,BPOINT_6305,2638
other,BPOINT_5109,7471
other,BPOINT_41916,2240
other,BPOINT_41843,4747
other,BPOINT_2989,2473
other,BPOINT_10572,9476
other,CCTXN1105162,10908
other,BPOINT_41769,6597
other,BPOINT_83122,10241
other,CCTXN1446209,4034
other,BPOINT_18635,5420
other,BPOINT_7150,7478
other,CCTXN20336,9573
other,BPOINT_394,3341
other,BPOINT_3880,7479
other,CCTXN264750,10242
other,BPOINT_1202,12759
other,CCTXN1545917,5097
other,CCTXN1150158,4756
other,BPOINT_1163,8862
other,BPOINT_18918,10925
other,BPOINT_11536,14381
other,BPOINT_11137,2650
other,BPOINT_4089,14206
other,BPOINT_9845,4189
other,BPOINT_3082,6106
other,BPOINT_37614,11965
other,BPOINT_1495,5784
other,BPOINT_3448,6109
other,BPOINT_2460,13545
other,BPOINT_35746,12300
other,BPOINT_11222,11621
other,BPOINT_20007,2658
other,CCTXN134522,13212
other,MMO_FAV_S_1038,12274
other,BPOINT_51579,9586
other,CCTXN811568,1275
other,CCTXN1542513,532
other,BPOINT_20046,7554
other,BPOINT_12067,533
other,BPOINT_33399,5428
other,BPOINT_7868,14389
other,MMO_FAV_S_315,5438
other,CCTXN680366,1282
other,BPOINT_7746,1283
other,CCTXN1758822,1963
other,MMO_FAV_S_627,15070
other,BPOINT_10350,13534
other,CCTXN1118592,544
other,BPOINT_34771,6167
other,BPOINT_1935,826
other,BPOINT_13021,8189
other,CCTXN666145,6129
other,BPOINT_8014,8697
other,CCTXN1550012,8190
other,BPOINT_69450,6181
other,CCTXN186843,11445
other,BPOINT_10703,2682
other,CCTXN863007,12970
other,CCTXN241766,1974
other,CCTXN1657348,4065
other,CCTXN1020978,9066
other,CCTXN1537574,8195
other,CCTXN1125172,6139
other,BPOINT_5322,10782
other,BPOINT_4578,1299
other,CCTXN227102,3385
other,CCTXN1726284,8200
other,BPOINT_1889,1303
other,CCTXN802129,7515
other,BPOINT_1858,5330
other,BPOINT_11845,9607
other,CCTXN745517,13606
other,CCTXN477947,8902
other,CCTXN207184,14210
other,BPOINT_3056,8075
other,CCTXN1519095,12297
other,CCTXN803904,14114
other,BPOINT_35742,1065
other,BPOINT_948,15091
other,BPOINT_6593,7326
other,BPOINT_1808,4794
other,BPOINT_9489,5467
other,BPOINT_1460,4806
other,BPOINT_9526,6855
other,CCTXN1612935,3395
other,BPOINT_19275,12995
other,MMO_FAV_S_385,3396
other,BPOINT_9773,8221
other,BPOINT_34674,6301
other,MMO_FAV_S_286,6252
other,BPOINT_2125,10979
other,CCTXN399416,7529
other,MMO_FAV_S_688,10174
other,BPOINT_2134,2710
other,BPOINT_2393,7531
other,CCTXN1148176,9623
other,BPOINT_51046,3405
other,BPOINT_35955,5475
other,BPOINT_10568,14433
other,BPOINT_1682,7378
product,A02_44_201610,8922
other,MMO_FAV_S_528,5459
other,BPOINT_10904,7537
other,CCTXN734145,8657
other,BPOINT_51168,10988
other,BPOINT_3003,10657
other,CCTXN1623932,8234
other,CCTXN424457,4820
other,BPOINT_5141,3413
other,CCTXN669339,8929
other,BPOINT_5877,6176
other,CCTXN608584,12318
other,BPOINT_9650,6402
other,BPOINT_3592,13021
other,CCTXN98920,12321
other,CCTXN192111,7779
other,BPOINT_50679,8241
other,CCTXN1342454,2014
other,BPOINT_1065,9650
other,BPOINT_435,5659
other,BPOINT_6902,6226
other,BPOINT_13234,13201
other,BPOINT_3393,6944
other,BPOINT_18616,6237
other,CCTXN1666423,4120
other,BPOINT_11200,2084
other,BPOINT_4839,15120
other,BPOINT_11916,7492
other,CCTXN1335147,15121
other,BPOINT_15615,8633
other,CCTXN746767,13776
other,CCTXN911191,11691
other,BPOINT_46457,7105
other,BPOINT_12017,1072
other,MMO_FAV_S_289,2867
other,BPOINT_9712,3439
other,BPOINT_2288,11009
other,CCTXN1105539,13786
other,CCTXN229249,8383
other,CCTXN402523,4843
other,CCTXN1644141,4844
other,BPOINT_19293,8437
other,CCTXN1120731,11459
other,MMO_FAV_S_565,9998
other,BPOINT_19700,9669
other,CCTXN1699271,14446
product,A08_41_201606,50
other,MMO_FAV_S_115,6912
other,BPOINT_4258,11704
other,CCTXN1279504,5518
other,BPOINT_35463,5519
other,CCTXN424792,13057
other,BPOINT_7136,8965
other,CCTXN788033,1369
other,CCTXN1534002,7583
other,CCTXN1557633,901
