,0
A217022880297A503C,108340
Q1D9AC8D116954D90D,58881
E10B39AA47B77DD185,111907
J107C69FC14129C502,114081
B2CB5CB0058E98E58E,40119
N25F10B036ECBA5A7D,5899
Y184B41F62929121D0,119779
F2C29101225CF1A2E9,114083
Q2DBF1F0CDB1A58018,119780
N2999962AA72AD9CC4,17545
E1D12F3BD8B9BF0921,32586
B248F7802EC36A4263,68630
L25AFCF0BE103AEF21,74310
E201AD1E22975B8F81,28904
A2770EF85937F5F570,28641
T2268BCD61ECD7A9B7,102872
A1832E3EB4D1A127DC,28905
R2C820AB916CF02ED6,24928
F1D2C5EB28C9EF290B,68348
H250A34EC84A5699E0,114652
N1D92B78BAD9395187,106318
R20D686F73CE62742F,51520
O2FA92F1FC750E9C46,23338
E24DBEC09A4C04F27F,62934
T24E23E373B600105F,113809
H2BF718009EE8179DD,327
F18F812705E1D7EBE1,68637
B2627CCB7C6BAB5D7E,100768
S2E05A7376DBB65ACF,328
N24F7CA56F8F118708,17551
E27E8E5152EDCF1C5A,5907
E2F10761991D25542F,17553
E27FC3F8BD38FBA1DB,109471
Y1B37C35142C78C950,5908
L27D3709097483C7BF,97172
G22F53BA7513CE040F,45745
L26F0D7872F6E16FB4,57269
E2A84568E1E4761412,40129
A2BA23548E0B98C947,123057
P1B36B66AA981DAD86,7530
P2EF1D158C36A32E81,115700
J23F987159D8A6C2E4,99576
S2A334343BD0CC50AF,34479
T169EC92C860205334,28912
R136456FA05A25BF8C,68643
S15E0D9A9001F165BA,51526
L24E7EA6D07956C58E,45747
J1C4EBECFEFD08616B,97177
M156F4CC7D3200EE56,336
A2F18BFDB546A5F045,338
L159D581A46E98E98B,57273
H29294FE015DA6D75E,108358
N2971680A6A8E08344,5913
P222823D57B78FB063,30873
T27438A19AAEAA80C8,111317
A1C5D65BE0CE4DCF92,24992
N29CABEECCEA13F9AF,5914
H22B511F554996872F,91550
C1A01789891350E62F,51530
G20BBD44A022365CF2,28917
R28B53EDFCEBC16032,34483
S2948A826245B9A825,62944
A2F92A865CC65C3E28,114106
L15EC39FC6BAD38505,5915
T101BA124CB7E3FF5E,11713
S16924924BACDD2CEF,81675
L1FF70650A02E39D68,108362
S26F866573BD68F352,45755
F2062B8AEB2883D686,87438
D2FCACC638DE026FAF,97182
G12379AFC04590EC8A,119374
E18E05B0A74CBEA5E5,13402
F22E8024A8DF83AA56,114111
P10CA724DB583CD672,59006
Q245121230A2AE22EF,40139
H2F81DBFD90F77F178,102893
S1B3040A41965B1F7D,21164
T115327DD32FC0B38C,101918
N1E50AED730571126C,102895
L2A41E900E308BF867,5923
N243482FE7674E6F8A,26778
H258AFFC29B5C32E56,85827
H244CE6881963B1DAA,114114
H12B176AE1FFFBD02F,23358
A156C2B38B22005DDE,85828
A29CA2FF2BF9D55883,34486
F24043912796A59D9A,47486
F23394BCE641E166E1,114115
X1EA29D2BF81DEC14C,108371
F17BD9A31D1C7ECDB7,93155
N19A7C4DCDB996A8D1,80091
T12E0E79055FD69899,114116
A287BE503ADE172EB5,108375
N16D0618F5D51E3D12,80094
E1A1F2D80C7D072FC1,119807
T28B2D6F7BB9D40416,51543
R1B578CDC8522BB7A0,91570
S2C0EE2B7D58D2DB2C,40146
K1ADD509EA346C2353,45766
F2C02B0ACE37B808E3,95038
A2D555DC3866D58338,99780
S2A524E5BB7DC212B6,102905
N2C28297E2385F094B,85835
F190D8D3AD43DD0EE1,11728
H1F8DF8CB914435289,108111
F26406E61E2D3A32EC,352
F2F468CE8379378DFB,5933
S10286E372E4E71179,45769
Q22F4A948B3A02D35E,57292
T2592DDB9165787166,91578
T2D882041406CCCF0F,57295
E162EF428C9E538D64,37942
E26C6E0CD74E283548,91580
H2301698E43774788E,17582
N2F78583FCF4E147EA,40159
P277BC178264F57D03,354
J2C5F31C34A00A87BB,28941
T2167E9AD3646508EF,25115
N1FD2447901FA9D7C5,74054
A18AE5D4D8F19BA2D8,47571
R2B64D1E4F83532262,28942
T202E2D88BA6B3B643,113795
A2E50C3C8D429492D3,108391
R2F653A7F3D74C9D1A,34505
E283C755F788082534,5939
B2870E1F86532938CB,93159
K211B3C4AAE6D9AD4F,23371
F12A8F79B982908789,80108
P21963FED2A72C7876,51559
J274BC44ABA4C90428,114450
N1FCAB0C460ED53CF6,36300
A17358891A80FC4F37,113060
C24255F5DBC09037C8,85845
G2EDF6FF5B1C442081,45782
T153AA7BBC5B99C6B8,74341
F2222296B54806BECB,102926
V2D23EA1A467D02E6D,74342
F2ADF4D5176118F5EA,28947
V26123C7DF7F98954C,17592
F1BC212B9F69C15239,81908
A24B18CB3D4BB002DC,40173
E206EBBF24A02F4B2C,104680
H2F76F943F0793C9C8,88211
G23826703F810AB617,23380
D2F0299C836AE4EF35,62972
N141DA6C15BE4044B3,82212
H1BB78F98A7AC9247F,108400
F203435295F0396B7A,119826
N1316E5D6459935147,57310
E281FAF0A68D823312,74349
F1C106819774D32E2C,102593
N16C1A2CC8F0C70BFF,104712
F15C156BEE28D2F271,119828
A2C72D173F09BE35FB,118403
T2C3260DBA4100851A,17601
B2D7AAA94E58B763AE,74352
A20FEA5E9A07A8140B,368
F228BB773F522CAAD7,34517
L2E781CA277D5DA24D,124746
R1540F4B8B288AED6A,101806
E28535F8ABEE8BECDF,119829
T22A83E2F108364746,45797
J2F9F60606623FAD73,28959
F15DE4A6BA0F857C60,373
G1B0BA51901F80930E,374
H17ED6410049A8EE57,91604
T2C42E7D324EEDE19A,115691
B25F2052D0D856EA26,108410
X27F72DBC4A29AD9AC,62979
H2FD172F5F4135FA3A,28961
R237BAC0844CAD9623,116015
T256B46FC5A2B17959,87754
R17B397DBA85F018B6,23389
Q2A69C4CE1FAEB4F3A,55100
H21F554DA9E359627C,74359
J29D2FA559CCAD1B69,11747
S2E5C6D28B7B53D80D,88128
B2A66033AF780ECBDE,117571
H1261618A9B4F5CD87,60917
F1D4417D45A00B4B86,5960
Q22790E81464DD813A,104772
G154E5E76FB9CDF819,40189
F258DE0A608D0D3577,40190
H1EA831B076CA0116A,17611
M12C0B5D3F21156602,115693
C2533036CB278FE752,102950
M2DEBE4AEE7207530A,17612
S2167C584D6AA5D5B7,382
A2B955A97126C54DC9,116052
G29BC75E5FDA6611BA,74366
F2F304DA66414CF1D1,93165
F1B812EFDDB05C9309,68690
N2627CB9B4589884A4,11756
C29BA48508D2BD3237,28970
R1EFD03F66A5054AAF,45810
A2A7D2426CC689D4B0,45811
A23A78921F10728931,77855
D12918717AD04A39ED,97890
R2216B6922963C4F90,114163
B11D61B1EC045CDE89,81682
N2D7FE31064BF56ED4,102955
H25316E3A56044D14C,28973
P145A3148A94815BCB,102956
T25812121D3B8F96D9,51581
P2AF807DC6FDDBFD2E,34534
V24E94AA8A28B9479F,106170
R23C4AF0B8BAEE6EBB,100646
O23696B33C7DEACCAD,59327
L2FC08034A0A2FA2F2,89924
S26011390AD2FB23A6,391
A298F40096D29440EF,28975
P1ECA6E7BD4C37C20B,102960
F202B1BA5107960232,5970
S20D8A5AF7AFB81215,17625
R1F5726E189075C289,34537
M118C96B790762180A,11768
A2560D2DFF3A34CAF0,108429
N1812CAA4A7A7FFDFF,119850
L1B9EE6DFEA430A204,57340
L26DBC1739ECEE60CF,26786
H2D5F6D98B423674D5,17628
F23BA585432DFFE699,36513
Q2E7819DB9EDCD3081,102962
P13A22E9A43E05F3E3,23409
T261B6E6F2808E6EA7,102963
L119DEFD1FADB8D069,108433
F2E9095DEDF557704E,57342
A24A479B4128D3939E,11384
A26AA24121AE786015,57343
Y2808533DB03D03B05,97235
L2B667A220AD02827D,45825
G16C367816FF43DD52,2377
T2C861CAD6573E3405,102968
P1329EE65B54114FDC,11773
D2C7206543D0FAB1AD,5979
F1653EFF08D7324692,5980
F2A4014C7CC0DD7FAB,34546
N120E5129B16A2B660,5981
T2893F4B92AC4F29FA,124862
G19A0BC1F7FB3F9AB0,102972
H2187980FBEB74656D,34549
F25372FB1D5E1B55E9,51596
A1BF306CA72F0604FF,11775
T2796389E171F8A385,9467
A16106242ACBFB6ECD,28989
S2CE842D9833DA39C8,57348
H2A85BC7A8D7876993,115698
T225D0B1D25ABA8795,23417
J2A7314FE363D7359F,28990
E2B5525CB28025A9B3,17636
N2CD22A567FC0321E8,91636
T1B8F6CFEAC0C2A43A,85895
W17A0AF7510CF2F4FE,57350
N260C74D9309B9B8A9,34557
A2444116F2CC468369,28992
K286EA00C77D9B5E13,51603
S104411C87C5F76C2D,23423
F2A8F8470436FE216B,108447
F23CE58491BE987AA3,92285
G28B5C95C71B48F8DA,97247
R2F56C650C9DAA8601,23425
A16FD5017557E85230,63019
M2A303F6415955B427,103196
Q22A0F91A5B25547F1,114186
L1E4FD57A97529E665,5992
Q1BE4794E8A08DEE36,45834
G2748F0FCF89983839,23428
K2538FA049035DDB5E,63023
F2A3905CFAE91631FB,74397
M275651657A16EB9A6,91512
F29993C61AE46484BA,85904
T27D3B91322E447CA6,121955
Q2A465C3F8AFB39714,407
B2CFD8D45FA18E2D17,5996
A195D94F17AA47670D,5998
E283BCC0B431E7E722,102983
N2718914443D760C7E,120484
B2FF1262B1D3B9693D,117577
J28CA545BA97CF28A5,68721
K27B81C426417ED33A,23433
S2F99F4DD835EF7F4E,80160
F12FECE19D3FE6BA67,941
N1C04EF411D966A038,45840
N2BA0540B70A7F531D,413
F1809DB3BC6B942078,11795
R1E5A00E8D39CC7ACE,119874
H2078E2EC7E24F8426,11796
F1062093BC03420D2B,31037
E231BB16E2A64200D6,80163
H2D1D86FBFF69A4847,36653
K23AB5F0E8B5939E7C,79803
E16CF055EF07EB73E8,22395
K2597550EB18F2DA26,53165
B28E451244D3E054DA,6004
S14316DA804A898699,7533
J2D8A3F88E30CC3B4A,70825
A12375ABB647AF1487,11802
J18CE58ECE9CA6503E,9891
N2E23330A87E506C94,93169
E146E79286D2889C71,6006
S14E30E5C95E540CCA,11805
F2AF9B213236228F73,6009
A1323E24F164290DD5,105058
P257B7B5608A760A53,119880
A1620CB35961DECF3F,114198
H167CC45DA80184D66,108472
F296CA4FBA1B45F226,91657
F2F76E8DD01845EB06,40226
H262D3755D6DC01804,57367
R2F9CFD2CD4F52DC99,119885
F1257BEBFF2C909AD4,11813
F19BC2AF867D8FF1A6,119887
F2DEB0733972FE63F2,91660
V2E5470AC3920FE9A5,29009
FAE8FECA6E7C68663F,63039
T20B1593DB51158FEE,114201
Q1A790678A507E84BE,29012
Q103F5517E80030B59,74412
J2607ABB8559ED3F8A,14033
Q23DD2DB09CD162433,51624
T27C53DBAADDF1723B,29014
E2F04EB1C3FD97FBF6,63041
F24453EF9A93801277,23446
A16D0D2895229C0D92,29016
S2E2BCB3FD23A9B8B3,117538
T21F883C203F573A81,40234
N21D1BCB1F38923003,91666
C105AE0D7DBC3C5A00,87454
F2EE8825BB04E4EDFC,429
N28C604426FBB5A9D7,101305
F23457452065A5D81F,11823
S1995AD1FA97E9F999,63046
F25DCB6CA27C3EAD5F,94599
G254CAB6482C7EB8B4,124254
J2E79DD55F31661B7C,68743
A15083938FB9EEE7B2,32358
T1E5B86BF9ED197593,29021
E249845ED61BEB63C9,101970
N225CD3D168DCA365A,17660
N260C4968DC1764C37,45857
F2894B614E0833084D,108487
S1A9B1BE4A8882A389,91672
Q1A862AC99286F784F,57388
L2EBAC814388C197FB,40237
T293ADA6A4D59E6CA5,63053
L2C0503C2CCE7B261F,85933
T22634F765DC133A7E,34591
S1CC32DD4398D6BEDD,23455
A147F5CC16769C387E,17663
T11304FC4620DBC5A1,91679
L1DE7B5F624C05C7D8,57392
F2EB979B616DBB62B1,23115
P143B4D14D23F33514,104306
J118556FCA1E3120D1,53916
F23B98C8D33582BFB9,51636
F21FB53FEE01CC6D2A,100653
S23079C650821F64C2,23460
K1F501A6BE7CBBD151,122534
R2A6D610033BFDF747,57397
M200A68733FABE2144,68757
R279231EEAE258500C,97287
G15035BBCDBB1D7651,45867
P1C152F91E3C7C33DF,119910
M16E6F5EF3064AAFB9,110045
P22BE1136DC82B3D40,441
F10015DED98BE328F2,29029
G2B0C0FBD0C79E3B1F,23464
V2151C834802A363B2,68762
F2A2C1DF69AAD3939F,23467
A1D32633B003D13841,85538
D2D9B97CE238DE597B,36846
F1E9B01DE6DFA39676,121152
D18EC8BE44A57A9FF2,6036
A255A7B712A48697E5,57404
E2E89B2D8E8913AEE5,63065
C226F4F9E872154824,93904
R131DA359C4672ABFD,70269
S28555C06ED8F1CE4B,68219
H2F9FF299B59648548,91695
T27D26ED0A63A9707D,28239
Q2DF6D001AB0923696,95092
E1BDD2A1922DA14918,6040
R15A1BB401F9BA34EE,80194
Q12C775F0E110D179E,51651
N2C679BF70387734D7,74439
H11D01A135F876CE9F,54008
H13101BCC31941FE41,59752
G107D0DDB8816AF7F7,40254
B2453F8C7AB0D692AB,85540
J2B97C05C9361233F8,80196
L1E79BB862AEE90DAB,51654
D10CF0F17DAD87DDC7,34604
K1F40C98D7ADBF57E8,63069
F23A193C1B85F0ED0D,51656
F1A37107ECD9D8299A,34605
R204005B753AB4370C,24123
F2881302BBD8763F03,108511
L2F129F912D8BE2507,74445
T17E9DAEFEDA9E4BA7,48230
B213CE856FAF216E80,91702
H201E6902CD4884B90,28668
A20DE60A3009BA6BD1,74448
P1BE4A233FD2BAA3CB,89345
H2803575193BEF08E3,68777
V2F59FF215FB8F6498,51662
E2E1DF9CAAAFF97AAB,68778
J1FC40F721A5CB27BD,103028
S10BC2876C5EE85368,36908
G17FA35B01F5D3FFA2,103031
L1B1544251C9F2FDA8,57416
S268A4066426BA5089,54067
Q2B1A139BD239C5CF1,11861
J1D340A73F9B17DBAE,11862
A2A8678B276CB1B7C6,93177
A14F762E9BC4A47111,97308
A171A286E2168E28E0,7542
E1B92E1B11C5E7A2AC,114241
L1EE75C708DA5C0C20,122305
T1F3B627BCB3EB22AA,80204
S23080C6122FAA5324,114243
Q1E6040963C45D7C3A,108521
L290B08F367792932D,124724
L222CDA3FC586C2601,40265
A103DEF61AD58AD772,68371
A237B1D6F98AB2BFBF,11869
N265DAAC8153F3DE06,17692
C22EDE6DCB8858DC37,460
N237C698D6B77A62F0,29052
B1F52D6418BBEE84BC,45884
J2B7F6C74278613590,105120
R28E97C73D1CDBC546,45885
T2536206D3EC467B14,123310
A233B0F79C7385A5FE,68786
R2CC787F889F7FF810,17693
A1D2333C7819A41137,103039
F14C4FBEC3A52F7B2F,462
N1A9A69996799D19AA,34613
R2200BCEF57C99C7BF,17695
M22C99EC5327E5A09C,463
F13975466A9FB0AD02,45890
Y2AB353F89F6A9D984,40269
A14FEA87B7CB5D5E8D,23490
T21554CCBE0BBECFDC,6052
F1438ED7B5D0F9CDEE,97318
A2B0705A3FD06E95E3,114251
K23D5D1E12072581CE,119947
U2E50D06FC2A97920D,68790
B1FEF359DA56C80DB7,119950
A135E608AE9D95DB2C,100137
A2B024B5E9BB9C9EA9,68792
Y12A26A0FF7D5401C1,6053
H26C70310F9E5C4DCA,11881
A2CDA148D4C0468D8B,6054
S286D5EDB2E1ADC39F,51685
R2F93F18AA5D7C92E4,91714
S2F8937C71DF1F9FA1,63090
S2F7EC58251ACD23D5,108535
E14A0258F8B7F28F8A,45897
T2C92438EE4C555A0C,29059
P1512340F6023677C9,17703
P236B138DA77E1AB50,45501
F107B176206FEA47D8,63093
E16C364DF1E9435A35,2914
T15EC734BA522E6356,85547
B28795F5C98976FEE5,90237
A204CF90D8DB50A4B1,45901
F16984DEFEA4EE8D9F,91650
H18E4FD92E83CAD3D0,68799
E15F54F738F666C2FD,110051
Q1E747F81010722193,85972
V2208E3807CEDF2ABA,74470
T29EA666A1FDA0304B,55120
T1D1C5B1890FAFB483,45905
R1B9FE86CE44EEF545,17707
P25D731E7E963551BB,96164
G180607DBE0690D820,99770
A12FF2C3731C5E49A2,11884
N1AC9764291EB59B63,63098
F1F6B806B8EE535ADE,68611
T14D889B49AA3B653E,119961
E2BA69E621C486D357,29064
F108446395D411466F,478
M253342A85220534A3,23507
S20A3BE2C36CAB0FE8,119962
F2C0FDC234D1080ED4,42774
T17D2ABFF92E3920E3,124554
F2E49AC665D11EC600,17711
N10DB6425C59685E66,85979
H16B7486ECBC55C7E1,29068
N2F0F5132845F11D89,8580
D29B425A4EBD3BD331,95060
H1C2F70C3971A7C45F,57443
N221B72A0F6367727D,17941
G147EA2C3A1C8CF9EF,17716
T1020049397BF30C13,17717
L12B4A1B75DD617654,91493
H19D4D7D3260FA1B7C,11455
T1D59D498BD6F2E0CD,34638
K2197CDD8167BB5F0C,6075
M2A990E45263253EBD,11896
L1B730432B6E7453AB,54262
F116A20AF3D454C92A,119971
M2161E767EADC678F7,108545
L26D1FA3A9BC026C58,23515
D2D692929E69363B80,51706
F26DB02B07739283CA,51707
A285A547D3CC038D0A,103072
P1DC62E8FCAA0A51F6,102183
L280FBF1DD12C2174D,119551
E28FF3E2CBDE50D360,29075
B2145C7844C851A374,80235
Q22100049E2C23139E,11902
F22A6E2EF16FEE19D2,488
N24F512A3B19C53477,6082
L2BD16F7A53BE7CC63,57456
Q287DDDA23C6C92AD5,40294
H17CCFBCBD40F947C4,48507
E2405836D3FE76EBA9,120995
K24ED905FD8CD0EB56,40295
M1893511D1A2715899,23124
M186075DAB436CD52F,114285
U14AC7D8E13AE123D9,108553
N25ED07731D9A72D49,11907
C2FE9E83E2ECC94AAE,85997
R25100994F17F4F0D7,100749
T2140B95A1593A7A75,108554
P272300BE185834664,34648
R13EF21EC30C50C620,79816
R1C00E1AE1C28D191A,60046
H2D9647E5573424E10,40298
B1131ADB7BF542A1A9,40299
A1ECD6A833205EB01F,34650
J1EC91DA5A4450A2E2,63121
D21BA76B39CB905831,45932
S25646AF8B1309CF81,57463
K1DDBD54090A570271,53775
A25726C43D30C82E5F,63123
L22AB2255C3103E6B2,11912
T2872FFDBACD5BA7D1,63124
F20F4835F7BE10511D,80245
G1D2AB66CE2F28FAFC,6089
E100B61826CB963034,119989
K283D8816FE331CFB4,37198
R1C5E9EE1A7A8108B7,86002
L221803B2B29804FDA,80248
F25A1049FE7162DD72,103084
Y1D4BA691A03A5D31D,29086
R2AFD0DC01FB54F4AE,68828
P1B6D6E293FE65A01E,40306
F22CCFFF3663A8DAB8,68831
N1AA1A7FF9D2BE2343,45941
H139AB80D4F086CF4A,105394
G2522D5D79D069E010,103088
H11471E88E186A5E3E,80254
E2ED49D939768E0CBF,86010
Q1890E76FB8D33CCCB,16237
K24BDD69B40096EB51,103090
H2B4F81F0216DE0E11,80259
F2D9576FA05754E03D,40313
U2EEA0C96AFFFC0BCA,11921
A1F2880ABC2B3104A4,40314
A2E2AF43ACD99B89D7,502
F2958036BD1CD9424E,40316
X28D3FBF54D5218827,88624
Q1E76F4B716ADB4281,117415
L25F97CC52FB0C561E,45947
N226F0FE2982B9CEEC,108570
A223E5C954F410390B,103097
Q1041A81842C69AB55,45949
L1C4985D1B7424F2CB,75966
R25095076084FAEF6B,68839
S28E66342B2460C68E,122785
E1161FA640394F026F,51735
P22D0B5DA48CC54A47,123404
A2E3B94E5D979C70F3,80266
F14D59F93B1D37DA39,100396
J2AE87D1CC37B306D4,120002
S2D33A69E8C57C2D26,104246
F2E8B7611AAB471604,68843
S2CC355C3285C2DCF0,125041
N161BFA1E50BEB2567,51739
A10C1E2E0952285951,23548
M2385A2453065245FD,11926
M1102DE10C6987D4B5,97374
F1DC2F94CB6CF3BC07,57481
T19ABAE4989C8567AA,45953
F194255B9A9D780EB9,57483
R23C95893317DB4F7C,17754
Q22EC9897009CB182E,91764
A101827988CB115971,11930
J16DBA9F8F8E34ACDF,65801
A16B430E5BA055B761,58969
S20465D1419709C6E5,516
N1C632F1D4C0F53FD8,17758
A1BFBC2185381C6BF7,74522
Q1C6907CE1B1EDC2DC,45956
F2E014F410A70AECAD,6107
R1B2280578F7CC89C3,6108
U284DCED4A7F368BF3,51748
T21FA7D4B8228F1D66,116974
S26E433F3A186513A5,114311
E2EE9C478D45C050C4,4459
F1D85BED45EBE036FD,108586
F2FB95E34B30011CE2,17760
Q2F7184A7D385D4503,108588
J2A1284C912C5DF993,26218
E2BA9D92AC50D67790,103104
T103AFE87AB38BC06A,20570
F28DF6B6BE0B78733E,11933
L1080B21A5FCB9205F,6111
F20220D47E01D43746,29110
I10B98AE3DBDB94F2B,29111
R11C07B247B909A891,23554
A274CBC70FEE4D141D,111373
J1D4C74DE78ADF3F6E,57491
C167F6B306FF3BA0E9,114851
T1C2FD3C56AD3A2681,17764
R2E1898FC955DE0CF9,12858
E2D690499A142AA061,87834
F13C829572E3AC3AD0,103109
C11F8AEE586FF995C1,45960
K2A1FA88959EBCD046,21202
Q103F450EA03601D14,40336
C29A59501E7B6AAF63,34686
B111BDA59F03249610,40337
A1BAA5A210BC308D6F,97575
E2537F7AA07CA6E780,68856
W1F87F893B2CB1ECB3,68857
C2B7132BFFD92FA492,108595
L251B82FBD0191BE5E,68858
D10F8F954D13597814,51752
L2B74BD5E8C6D89723,109882
F15FCB139A9AEA3108,96925
R2690ECA87BCFCE82B,93192
G29B7561B794652324,33033
U2041045EF40EFDAA3,103114
Y165B00DA5455B8908,113863
N2600BD287CC21FC34,80290
E2D1ABE5463BFEF335,34691
S2699C044CC31DEC1D,54562
J1868EBEEA1685DA35,11946
E10673DCEAC67606DB,77889
Q11E577FBFC6E87B08,11947
N29D524BD0F1834056,121525
A202E6367C67D626F8,68861
P213E92AF9D164E9B0,74535
B23141C82968F1A78C,74536
U200D746CCB3998DB0,86039
F2A9A4998ED1DBA117,112397
Q1FC3B4C0F6D32002E,110066
S2E2CEFA5A78CBF4DE,532
E2E1CB67149196BD86,74537
H1C108656515FE9DC9,29122
Q18A1E53C4934594FB,34695
T2A7852D0CAE019CF7,80294
H1601340A9A57AF54B,80295
F139D4094CF3C55308,91784
F19C0A50B809DAD9DB,107550
F28AB654C8673B99E0,45968
J21C30B23382313893,38023
E11204BB3DBEE39D60,34698
A2E77CCC744FCB60A3,75972
X2BC849F7A3DDA18D3,23567
A26F719DB87D085F9C,93193
K246868C35D0F58CCB,97394
S1A39F8A544D3D1520,45971
S2A15DE179BD04E0D0,29128
A2F17BF032FD0351CF,106361
F10587793BAA973825,45972
A21CFE66ADEB4FFE1E,29130
C271023AD01C44FA56,110067
E1FABE6D2DE4C119AB,14871
P1921D5189149D4C29,94588
F2A33604DDBDF8C91E,110068
R2520AB9AE3D9CCE06,34703
Q2098CB4D1CC778388,31914
Q28781EC63130B8BFE,29134
F29EFD651D2DF6FB84,34705
C2307CCD5A181A3D41,11966
R15D4DC6917C6483E9,80309
H1120B7B780CB4C5CA,40359
R214990D527542F6B6,34708
Q151407F873D30199E,103130
N294A17E4EB66E14F3,74549
N228EE5E5AB6931311,11969
A242F12358A5244EA9,121441
H281D05F1EE62539F3,63172
A241A895922E1D9D6C,83195
C2FE78BE019A899D82,119604
Q1955358F910745333,14929
T25542725450502540,86054
F2B372FB1F2A428AAA,119562
Q180A6593CA98C0CE3,51397
H1C152FA070E4F1A0A,23581
F1350E46001DA3F2C3,108618
H1168583F576B7A1DB,6147
E1EE73FDD2E2D4361D,85564
A1B5164DACB97C6449,91800
N22F7A8E414C2315B5,120046
G206618F198CDC6715,55129
E1A713DE5B6ED80015,40366
W139D92D603AE80DDE,87476
N1F1A46A677314599A,91803
N1F06673F19BC33380,40368
N12FC9D185E7EC75FB,65735
Q2A18CBB6293A8B258,80320
A2C51C749C63E0031D,34715
E2C1B47E9C904D4555,40369
P1C32F3D6ED617BCA1,11982
D15E5442A052F281AA,6151
L2358828420EEC3F09,88965
T14A3CFF43196DE43F,108625
E286A175C6E1F8F9A6,23585
N1DCC8EAFC3FDC50ED,80325
E2D0CC34C403142497,66048
P2683DAA26C1AB6671,68887
G15DB5351E3A9E9C4D,11987
Y29086FA1AEB8D4AFB,100311
N223F93B82A7C96EE5,103183
K2EFDDFE2CA93355DF,556
G2D2DC49BE555E3E45,10434
T2C7F22EFF48B8D4C8,34720
S2A418A248BF3C65CA,40377
F21826E87789E89796,40378
F23EF2EA8AFD29D150,34722
P293D4F35C49D9CF09,97417
G10B196DB79A98B13B,46002
A2B8919D5841218F64,97418
P23D80C40057354108,53939
F1D1FEE25EB65CCE4E,40380
F1212AB2900E5A7BA2,108633
R2F59694746F6AE381,57534
M1A5659942EDFC5276,86064
H1A2464C66F6468AB5,21211
A11B24EE76939536BC,113869
Q21A36ED6761595CBC,71824
F1A918E4DBF29BC51F,77513
T291D1190B2BB35550,40382
A173D77BF78E080D99,11995
R1213A1C761392DFF2,564
A197583AE94E086CDD,121016
D2D37BE70F9A31C97E,68896
A21C246DC87D776FB0,98843
Q2C5A1DED2CAF8DBAD,97424
F2083D8EBC7793A29E,34730
E1E4465E972882A34B,96937
B133F18DF744E29DBB,97426
G2ED70FA204E3A1100,6159
T2A3C750F402298505,23597
F1953853194C3FDFCB,17803
R2CC80E6FF5488A740,80339
F12F43DB7A4DEAF824,13443
F2E6C461C96F477188,48367
F20D2601BD1EC7D9DE,124212
P295ABBD342C5F5E9A,114361
D1C059D90A1719FB05,30503
T22D60E33853EAAEA3,29779
N28731B39E508621E5,57542
Q113A79624FC0236C3,74577
H271718C4089E6C9AF,34734
L2877A0BC3E43A6E8F,30504
N2731D86AA67DC666D,51306
H2211C514C8931FA87,74580
R2B8DCD0F42D7407E6,83360
C13B7604E0E675BED7,57030
E2EF40D5FF1C4A4710,569
N246FA5E1B9ED7235A,34738
S24C913914685FBB1F,51794
P1F3B93FE7290CA4E5,86079
R23C849F7B50834E28,54871
F1C060C854731DC761,34740
A243A26B4AE888D1E3,103151
J2F16E9A121ABE9D35,52265
S1D04AEEA6C167CEF1,34743
P2861D63E4B21ACA5A,86082
P27DD383993C3A079A,91828
G1A24250D739054138,34744
H2A1D03C9C38420F48,6167
K211FC2F37730C3B9E,57552
M1BE11C79B72ED441B,29173
B1C88A991CF9978536,107548
R29B4642A303FBFC9A,40397
A1E531703E76573D74,572
H2DFC0C1E98B86AF3C,57556
A153B7ECA3E98AF725,91835
T1D98EBC2932BA5F27,40399
D1DC443044EEB43252,20965
F1D46BECF0377E6068,86088
J22232DF203610C023,63209
J12936EF731053A596,80356
P1FF631811BC09F89A,111731
M22F8DE29522853321,57560
F24C08E488801639A9,124498
F1055ACC207CEFD3FB,23614
F294B51544D34D093F,112083
E19577176F9EB7662B,112481
F1C64FEB19648ED0CF,51806
J2C3D1746E85DC829B,13446
R193738BCAB0DF3198,3649
K274F6D43190B67312,46025
L28B87245B40CF1609,97442
V12DD18F3AD0D1F49F,23616
F263EBF1563E8F8A47,80359
F24A70FCCC8A4153AD,34752
F21FB19BCCCF7A59E8,39904
L17620AA9607FF240D,34754
R2C1EB8A6D6DDFB1FD,23013
K11AA111770751C4CA,23618
P2E062842A6B1D063A,63212
T206646D92D887CEF7,74594
D1AE940B6585300418,91348
D1D4548111D85EFD7C,97445
H2572A0664AB4F79A8,63214
A166273E70454A8B13,80364
R27A82ABAD6B7C8134,37804
Q2C199AD89535BFAD0,86095
A2DC56D1BB0A489003,7565
B11ACD24AD851656C5,12023
F11795571377FF3599,40409
D19A554B2869351DFC,46034
G2FCCE9B29F62F6346,62767
F2379A9DC2A535A2ED,37822
A28B9740A2F6EEE14C,111807
C16FB7CD7BE5E596A6,111810
P2B72FD0D6A0C23052,51820
A1994706115E8F4166,91849
N1D735E577EE1FF2A2,15409
A1D719752E7EE84B81,46040
F1E320BA521137CC66,9366
U1FDAD3C0379F81A09,6189
F173DCA995E3199E8F,46041
E20C830344CE414DC5,90857
E15042D83F1DDAFE60,97453
A1142FF9F5B8096B84,117464
F11362F7D074ADF36D,51823
P23C5B8A6FBFB8A23B,57572
L21993DCFFDB47B1B9,23628
N1065010DE9E2B454B,63225
