DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
MMO_FAV_S_,E1C75917F7300C6CD7,遠東大遠百 高雄大遠百,MMO_FAV_S_1176,1,19
MMO_FAV_S_,Q15E2890AF6E89976A,台亞加油站 朴子四維站,MMO_FAV_S_147,1,40
MMO_FAV_S_,R278C33B454E959D23,國賓影城 台南國賓廣場,MMO_FAV_S_755,1,32
MMO_FAV_S_,T2077ABE634A17CC0C,國賓影城 屏東環球購物中心,MMO_FAV_S_760,1,33
MMO_FAV_S_,K1175CF6D61BAB0634,西歐加油站 高雄華夏站,MMO_FAV_S_586,1,79
MMO_FAV_S_,F1155728A44C1FE1A9,特力屋 新店店,MMO_FAV_S_733,1,83
MMO_FAV_S_,F1891D9B46C0C9E70D,台灣中油 [自營]金山南路站,MMO_FAV_S_289,1,5
MMO_FAV_S_,F12BD307A7F031CE0B,N168 PRIME 牛排館 維多麗亞酒店本館,MMO_FAV_S_78,1,20
MMO_FAV_S_,Q15E2890AF6E89976A,台灣聯通 重慶場,MMO_FAV_S_457,1,40
MMO_FAV_S_,N112D01B5D63B47D39,燦坤3C 鹿港民權店,MMO_FAV_S_1272,1,54
MMO_FAV_S_,N112D01B5D63B47D39,台灣中油 [自營]伸港站,MMO_FAV_S_253,1,54
MMO_FAV_S_,N112D01B5D63B47D39,台亞加油站 花壇站,MMO_FAV_S_158,1,54
MMO_FAV_S_,A21520CF0A70D25672,國賓影城 中和環球購物中心,MMO_FAV_S_771,1,5
MMO_FAV_S_,A2570DD70CB17517D4,台灣中油 [自營]金山南路站,MMO_FAV_S_289,1,14
MMO_FAV_S_,H14A07EADB5A7FA751,台灣中油 [自營]蘆竹站刷卡自助,MMO_FAV_S_434,1,6
MMO_FAV_S_,Q2EC7E0FB9EAE55FAD,台灣中油 [自營]鹽水站,MMO_FAV_S_440,1,11
MMO_FAV_S_,H25AB6191CCB3F5ABB,上島珈琲店 八德店,MMO_FAV_S_858,1,25
MMO_FAV_S_,T233009912D6E9C67E,台灣中油 [自營]左楠加油站,MMO_FAV_S_220,1,9
MMO_FAV_S_,F2B7CCA10A6F7C3DB2,韓牛村 新光站前,MMO_FAV_S_1310,1,5
MMO_FAV_S_,Q21EF5CA8E48CC44F3,鋤燒精緻鍋物料理 台中中港店,MMO_FAV_S_1234,1,5
MMO_FAV_S_,E29ACD5FE2DF13B4D9,in89駁二電影院,MMO_FAV_S_54,1,87
MMO_FAV_S_,Q20073A3A884E3063A,全國電子 興業二門市,MMO_FAV_S_568,1,70
MMO_FAV_S_,A1BC39D85FE3A6A854,台亞加油站 仁武站,MMO_FAV_S_174,1,62
MMO_FAV_S_,E2DF1D16E1FCEFDD7D,摩洛索夫 漢神百貨館,MMO_FAV_S_1204,1,24
MMO_FAV_S_,P29C0B1E259482539F,新光三越百貨 台北信義新天地A11,MMO_FAV_S_1068,1,7
MMO_FAV_S_,T263AB8C87C9254A0B,家樂福 愛河店,MMO_FAV_S_698,1,80
MMO_FAV_S_,V1E016311F424AADEF,福容大飯店 淡水漁人碼頭館,MMO_FAV_S_1151,1,44
MMO_FAV_S_,U25B247054660CC26C,德相美式加州壽司,MMO_FAV_S_1200,1,41
MMO_FAV_S_,A2EE93E75D389795BA,家樂福 重慶店,MMO_FAV_S_676,1,14
MMO_FAV_S_,B11C4B0EDC4138BB35,嘟嘟房 龜山公所,MMO_FAV_S_1129,1,62
MMO_FAV_S_,F23B2CE9546D6EA9C1,台灣聯通 福安場,MMO_FAV_S_476,1,52
MMO_FAV_S_,A21520CF0A70D25672,太平洋ＳＯＧＯ百貨 台北復興館,MMO_FAV_S_967,1,5
MMO_FAV_S_,H28440CB2B5F8D339A,歐客佬 忠孝店,MMO_FAV_S_1221,1,12
