DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
MMO_FAV_P,T2C4D8DE1462D39898,CITYCAFE中熱拿鐵,MMO_FAV_P_A12_31_201606,1,0
MMO_FAV_P,A1152C0CF3F558B003,超值早餐49元現金抵用券,MMO_FAV_P_A12_40_201606,1,0
MMO_FAV_P,E2678D1F411BF2BA6E,太平洋百貨商品券,MMO_FAV_P_A07_2_201606,1,0
MMO_FAV_P,E29A79D29A5373E3F3,1000元即享券乙份,MMO_FAV_P_A02_80_201608,1,0
MMO_FAV_P,R11925919930391174,中華電信,MMO_FAV_P_A08_52_201606,1,0
MMO_FAV_P,M226375980E726C7C5,黃金炸蝦堡+冰紅茶(L),MMO_FAV_P_A02_33_201606,1,0
MMO_FAV_P,A2E62F247A9D7DFB5E,海洋珍珠堡+冰紅茶(L),MMO_FAV_P_A02_32_201606,1,0
MMO_FAV_P,R13DE7E43B1C033AA7,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,S2846035911830A86F,香草烤半雞+炸雞+鮮蔬沙拉+四季春冰茶(L)x2 ,MMO_FAV_P_A02_64_201608,1,0
MMO_FAV_P,A1A73160FE7A89C20B,台灣高鐵升等商務車廂,MMO_FAV_P_A03_12_201606,1,0
MMO_FAV_P,05E555266B6D5BB4F4,超值早餐49元現金抵用券,MMO_FAV_P_A12_40_201606,1,0
MMO_FAV_P,E2949C955227CC110C,國泰健康管理顧問現金抵用券,MMO_FAV_P_A08_84_201606,1,0
MMO_FAV_P,G1BB84516C51A26AD1,品田牧場元氣套餐乙份,MMO_FAV_P_A02_65_201608,1,0
MMO_FAV_P,F197261F48A97E3C36,牛丼(大)乙份,MMO_FAV_P_A02_34_201606,1,0
MMO_FAV_P,N23C87E37687F79104,momo百貨,MMO_FAV_P_A08_8_201606,1,0
MMO_FAV_P,A209186AAA23008A7E,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,F2E488CBDB9AC355D4,中華電信,MMO_FAV_P_A06_1_201606,1,0
MMO_FAV_P,A258A33C15D5F540DD,蕃茄吉士蛋堡+冰紅茶(L)乙份,MMO_FAV_P_A02_12_201606,1,0
MMO_FAV_P,T27651CF7A1C624916,遠傳電信,MMO_FAV_P_A06_2_201606,1,0
MMO_FAV_P,A2A00BFE7FE14C9363,陶板屋和風創作料理套餐乙份,MMO_FAV_P_A02_72_201608,1,0
MMO_FAV_P,J2EBA4255C3F47F700,長榮航空港澳來回機票,MMO_FAV_P_A03_16_201606,1,0
MMO_FAV_P,053DE9452578937759,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,Q1FE0F689D6815C847,udn買東西,MMO_FAV_P_A08_65_201606,1,0
MMO_FAV_P,F290EC2E59D267CE0F,CITYCAFE大冰拿鐵,MMO_FAV_P_A12_35_201606,1,0
MMO_FAV_P,O22979ECF3E005E7DD,歐夏蕾薄荷巧克力脆皮雪糕,MMO_FAV_P_A12_22_201606,1,0
MMO_FAV_P,Q2AEAB0517CCDFFEFC,VIVA TV,MMO_FAV_P_A08_64_201606,1,0
MMO_FAV_P,Q142C0834E23A9BD1D,西堤牛排$570套餐乙份,MMO_FAV_P_A02_51_201606,1,0
MMO_FAV_P,E204BCB741568FB29B,蜜汁烤雞堡+薯條(L)+冰紅茶(L)乙份,MMO_FAV_P_A02_39_201606,1,0
MMO_FAV_P,F269E0FA55C3EB3E03,CITYCAFE大熱拿鐵,MMO_FAV_P_A12_34_201606,1,0
